text,label
"I want to request some invoices, tell em how I can do it",INVOICES
I want to know if i can download a bill,INVOICES
"i wanna see some invoicse, can you tell me how to do it?",INVOICES
obtain a bill,INVOICES
can you tell me how I can obtain some bils ?,INVOICES
what information do you have about seeing an invoice?,INVOICES
"I want to obtain an invoice, tell me where I can do it",INVOICES
can you telo me where to get an invoice?,INVOICES
tell me ifI can get some bills,INVOICES
tell me if I can see a bill,INVOICES
can you tell me where I can download a bill?,INVOICES
"I want to request an invoice, tell me where to do it",INVOICES
"I want to request an invoice, can you give me some information?",INVOICES
"could you ask an agent how I could request some fucking bills, please?",INVOICES
I want information about seeing some invoices,INVOICES
I want to ask for information about requesting some bhills,INVOICES
"I want to see a bill, can you show me some information?",INVOICES
i wantto know how I can obtain an invoice,INVOICES
"i wanna obtain some invoices, ell me how to do it",INVOICES
I want to get information about seeing some invoices,INVOICES
can you ask an agent if i can request some invoices?,INVOICES
"can u ask an agent if I can download some invoices, please?",INVOICES
I want to know how I can get an invoice,INVOICES
i want to know where todownload an invoie,INVOICES
"I wanna download a bill, can you give me some information?, please",INVOICES
"I want to request a bill, can you tell me how I can do it?",INVOICES
tell me if I can request a bill,INVOICES
ask an agent for informtaion about getting an invoice,INVOICES
i wanna get information about requesting some invoices,INVOICES
how can I request some invoices?,INVOICES
tell me where to download an invoice,INVOICES
could u obtain an invoice?,INVOICES
I want to request information about obtaiming some bills,INVOICES
is it possible to obtain some bills ?,INVOICES
tell me where I can gt an invoice,INVOICES
can you tell me how I can download a bill?,INVOICES
"I want to download some bills, tell me how I can do it",INVOICES
i wanna request information about getting an invoice,INVOICES
I want to get information about obtaining a bill,INVOICES
"I want to download a fucking bill, can you show me some information?",INVOICES
I want to know how I can request an bill,INVOICES
can you tell me how I can request a bill?,INVOICES
"i would like to obtain some invoices, could you tell me how I can do it?",INVOICES
how to get some bills,INVOICES
can you see a bill?,INVOICES
tell me about requesting an invoice,INVOICES
"I want to obtain an invoice, can you tell me how I can do it?",INVOICES
"i want to see some invoices, can you show me some information?",INVOICES
can youy ask an agent how I can see an invoice?,INVOICES
i wanna ask for information about downloading some invoices,INVOICES
"I want to see some invoices, tell me how to do it",INVOICES
can you tell me where to obtain an invoice?,INVOICES
can u ask an agent how I can obtain an invoice?,INVOICES
I want information about seeing an invoice,INVOICES
I want to know here I can see a bill,INVOICES
"i want to get some bills, tell me how I can do it",INVOICES
"Id like to download a bill, can you show me some information?, please",INVOICES
can u ask an agent if i can request a bill?,INVOICES
"i wanna request some invoices, can you tell me how to do it?",INVOICES
"I want to get a bill, tell me how I can do it",INVOICES
I want to know where to get an invoice,INVOICES
can u ask an agent where I can see an invoice?,INVOICES
"I want to ask for informatrion about seeing a ill, please",INVOICES
what information can u tell me about requesting a bill?,INVOICES
I wanna know how I can request an invoice,INVOICES
"i wanna know if i can request some invoices, please",INVOICES
ask an agent for information about requesting a bill,INVOICES
i wanna know how I can request a bill,INVOICES
send me an invoice,INVOICES
can I download some invoices?,INVOICES
where do I see an invoice?,INVOICES
information about requesting some bills,INVOICES
I want to request information about getting some invoices,INVOICES
"i wanna request a bill, can you show me some information?",INVOICES
acn you download a bill?,INVOICES
"I want to see some bills, can you show me some information?",INVOICES
I want to request information about downloading some bills,INVOICES
how do I obtain some invoices?,INVOICES
can you tell me where I can get an invoice?,INVOICES
how to download a inmvoice,INVOICES
i want to know if I can download a bill,INVOICES
"i'd like to download some fucking bills, could you tell me how to do it?",INVOICES
i want to know where I can get a bill,INVOICES
how can I obtain some invoices?,INVOICES
I wanna know where to download a bill,INVOICES
help me get some bills,INVOICES
where to obtain a bill,INVOICES
tell me where to see an invoice,INVOICES
could u ask an agent how to obtain a fucking invoice?,INVOICES
"I want to get a bill, can you give me some information?",INVOICES
information about getting an invoice,INVOICES
I need information about downloading some invoices,INVOICES
information about getting some bils,INVOICES
I wanna  know how to obtain an invoice,INVOICES
could you ask an agent if i can request an invoice?,INVOICES
I want to request information about obtaining an bill,INVOICES
what can you tell me about seeing some bills?,INVOICES
"i want to request some bills, could you tell me how I can do it?",INVOICES
send me some invoices,INVOICES
tell me how to obtain an invoice,INVOICES
informatrion about downloading some invoices,INVOICES
ask an agent if I can obtain a bill,INVOICES
"I want to obtain an invoice, tell me how I can do it",INVOICES
what information can you tell me about obtaining some bills?,INVOICES
"I wanna download a bill, can you tell me how to do it?",INVOICES
ask an agent if i can download some iblls,INVOICES
"please, can u ask an agent how to download some invoices?",INVOICES
i want to get information about obtaining a bill,INVOICES
"i want to get an invoice, can you tell me where to do it?",INVOICES
I need information about downloading an invoice,INVOICES
I wanna know how I can obtain a bill,INVOICES
"I want to obtain some fucking invoices, could you tell me how I can do it?",INVOICES
"I wanna request some invoices, can you tell me how I can do it?",INVOICES
"I want to get a bill, tell me where to do it",INVOICES
"please, I'd like to get information about downlpading an invoice",INVOICES
information about downloading a bill,INVOICES
i wanna know hhow to obtain some invoices,INVOICES
tell me if I can download some invoices,INVOICES
I want to download a bill,INVOICES
can you tell me if I can request a bill?,INVOICES
tell me if I can request some bills,INVOICES
could you ask an agent if i could request some fucking invoices?,INVOICES
can you ask an agent where I can get a bill?,INVOICES
ask an agent if I can see some invoices,INVOICES
"i want to see an invoice, tell me how I can do it",INVOICES
obtain an invoice,INVOICES
is it possible to see a bill?,INVOICES
tell me how I can get some bills,INVOICES
is it possible to see some bills?,INVOICES
I want to know how to download some invoices,INVOICES
how do I request some nivoices?,INVOICES
I want to get information about seeing a bill,INVOICES
I want to know if I can get some bills,INVOICES
help me get an invoice,INVOICES
"I want to download some invoices, can you tell me how I can do it?",INVOICES
I need help getting a bill,INVOICES
"I want to get a bill, tell me where I can do it",INVOICES
what information do you have about getting a bill ?,INVOICES
where to request an invoice,INVOICES
I want to know how I can obtain a bill,INVOICES
information about getting some invoices,INVOICES
i wanna know how to see some invoices,INVOICES
"I want to get an invoice, tell me how to do it",INVOICES
"i wanna get an invoice, can you tell me how I can do it?",INVOICES
I want information about downloading some invoices,INVOICES
tell me if I can get a fucking bill,INVOICES
help me see an invoice,INVOICES
help me request some bills,INVOICES
help me obtain an invoice,INVOICES
"please, i wanna get information about obtaining some bills",INVOICES
I want to know how I can get a bill,INVOICES
can you tell me how I can get an invoice?,INVOICES
is it possible to request some bills?,INVOICES
can u ask an agent how I can obtain a bill?,INVOICES
what information can u tell me about seeing a bill?,INVOICES
tell me about requesting some bills,INVOICES
I want to see an invoice,INVOICES
tell me how to get some bills,INVOICES
